Humidity,Temperature,Weather
17.79444444,0.38,
13.01666667,0.75,
12.03333333,0.75,
10.21111111,0.86,
8.866666667,0.89,
9.838888889,0.72,
9.244444444,0.84,
8.261111111,0.86,
7.755555556,0.85,
7.666666667,0.79,
7.105555556,0.76,
6.544444444,0.76,
6.066666667,0.82,
5.966666667,0.77,
6.061111111,0.79,
7.072222222,0.75,
8.844444444,0.66,
10,0.65,
10.88333333,0.6,
11.13888889,0.5,
11.13888889,0.49,
12.08888889,0.38,
12.73333333,0.38,
12.24444444,0.35,
12.12777778,0.32,
11.06111111,0.39,
8.911111111,0.44,
7.294444444,0.54,
6.061111111,0.66,
6.016666667,0.66,
4.872222222,0.78,
4.35,0.83,
4.377777778,0.82,
3.755555556,0.87,
2.844444444,0.89,
1.805555556,0.89,
1.911111111,0.9,
2.266666667,0.92,
3.916666667,0.88,
6.855555556,0.76,
9.844444444,0.61,
9.911111111,0.61,
10.91666667,0.54,
12.15555556,0.5,
12.66111111,0.46,
12.8,0.39,
13.75,0.4,
12.85,0.41,
11.36111111,0.54,
11.16111111,0.55,
8.055555556,0.81,
8.855555556,0.73,
7.872222222,0.7,
8.355555556,0.67,
7.794444444,0.73,
7.316666667,0.77,
6.738888889,0.81,
6.8,0.82,
7.272222222,0.78,
7.2,0.75,
7.194444444,0.75,
7.222222222,0.72,
6.161111111,0.85,
6.233333333,0.87,
7.177777778,0.79,
7.761111111,0.83,
9.877777778,0.78,
12.02222222,0.74,
12.62222222,0.69,
12.68333333,0.71,
13.75555556,0.67,
13.80555556,0.66,
12.61666667,0.77,
12.71666667,0.76,
12.16111111,0.79,
11.11666667,0.8,
10.09444444,0.81,
9.588888889,0.81,
9.927777778,0.8,
8.983333333,0.79,
8.427777778,0.82,
6.966666667,0.86,
6.805555556,0.85,
7.2,0.88,
6.838888889,0.92,
7.2,0.85,
7.777777778,0.88,
7.983333333,0.89,
11.13888889,0.76,
13.8,0.67,
15.94444444,0.62,
17.2,0.58,
17.82777778,0.5,
17.3,0.6,
17.93888889,0.55,
17.82777778,0.52,
17.07222222,0.58,
16.18333333,0.67,
15.11666667,0.71,
12.7,0.84,
12.38888889,0.82,
11.87222222,0.79,
12.08333333,0.77,
11.36111111,0.78,
11.33888889,0.78,
10.77222222,0.77,
10.21111111,0.78,
11.73888889,0.75,
12.2,0.71,
12.13333333,0.71,
12.17777778,0.71,
12.79444444,0.69,
16,0.58,
16.08888889,0.58,
16.10555556,0.58,
17.27222222,0.51,
17.29444444,0.51,
17.80555556,0.51,
17.98333333,0.51,
14.32777778,0.54,
14.63333333,0.63,
14.07222222,0.7,
12.89444444,0.76,
11.34444444,0.84,
10.16111111,0.85,
9.566666667,0.88,
9.016666667,0.89,
10.23888889,0.66,
8.688888889,0.71,
7.244444444,0.78,
6.488888889,0.79,
5.422222222,0.79,
5.7,0.8,
2.85,0.95,
3.85,0.88,
7.727777778,0.76,
11.06111111,0.61,
13.83888889,0.55,
16.32222222,0.44,
17.7,0.43,
18.78888889,0.33,
19.8,0.3,
19.9,0.29,
18.86111111,0.29,
18.03888889,0.4,
17.82222222,0.4,
16.06111111,0.45,
15.79444444,0.44,
13.67777778,0.56,
13.15,0.59,
12.04444444,0.64,
9.327777778,0.89,
8.794444444,0.86,
8.766666667,0.87,
7.683333333,0.89,
7.733333333,0.86,
7.288888889,0.88,
7.244444444,0.93,
8.772222222,0.89,
8.944444444,0.93,
10.07222222,0.86,
12.87222222,0.77,
12.72777778,0.78,
14.00555556,0.71,
13.98333333,0.71,
12.89444444,0.73,
13.83888889,0.68,
13.86111111,0.68,
14.12222222,0.67,
13.91111111,0.72,
12.82222222,0.77,
12.32777778,0.8,
11.02222222,0.86,
10.39444444,0.87,
10.01666667,0.9,
9.816666667,0.93,
10.81111111,0.9,
10.32222222,0.9,
7.777777778,0.93,
8.722222222,0.96,
8.844444444,0.94,
8.772222222,0.93,
9.883333333,0.87,
12.11666667,0.83,
14.90555556,0.73,
17.15,0.63,
17.87777778,0.63,
20.02222222,0.53,
21.08333333,0.46,
20.15555556,0.44,
21.13333333,0.46,
22.10555556,0.38,
22.01111111,0.39,
20.99444444,0.46,
18.91111111,0.52,
17.33888889,0.57,
14.96111111,0.67,
14.93888889,0.69,
14.41666667,0.71,
14.31111111,0.75,
13.33333333,0.83,
13.91111111,0.81,
13.81666667,0.8,
13.81666667,0.81,
13.22777778,0.85,
12.77777778,0.9,
12.26666667,1,
12.87777778,0.96,
12.87222222,1,
13.88888889,0.93,
15.11666667,0.83,
16.03888889,0.79,
17.77222222,0.73,
19.01666667,0.67,
19.85555556,0.64,
18.95,0.68,
19.99444444,0.62,
18.92777778,0.68,
17.77222222,0.73,
16.25,0.79,
13.86111111,0.93,
13.72222222,0.93,
12.18333333,0.93,
11.50555556,0.93,
10.92777778,0.93,
9.994444444,0.99,
9.355555556,0.93,
9.333333333,0.96,
8.527777778,0.96,
7.733333333,0.96,
10.97777778,0.93,
14.8,0.88,
17.10555556,0.81,
19.85555556,0.69,
19.86111111,0.64,
19.92777778,0.64,
20.99444444,0.58,
21.02222222,0.56,
21.03888889,0.57,
21.08888889,0.57,
20.05,0.57,
19.97777778,0.61,
17.87222222,0.73,
17.38333333,0.74,
17.10555556,0.75,
16.47777778,0.82,
16.02222222,0.9,
15.48888889,0.9,
15.43888889,0.87,
15.11111111,0.9,
14.42222222,0.9,
14.42222222,0.9,
14.47222222,0.88,
13.83888889,0.9,
13.91111111,0.9,
14.99444444,0.84,
16.04444444,0.81,
16.13888889,0.8,
17.04444444,0.77,
17.24444444,0.8,
17.27222222,0.8,
16.33333333,0.87,
15.25555556,0.91,
15.21111111,0.92,
16.17777778,0.87,
16.18333333,0.92,
16.18333333,0.87,
15.16111111,0.88,
15.02222222,0.93,
15,0.9,
14.46666667,0.93,
14.46666667,0.93,
14.46666667,0.93,
14.51111111,0.93,
13.91111111,0.96,
14.4,0.93,
13.93888889,0.96,
13.83888889,0.93,
13.88888889,0.93,
13.88888889,0.92,
13.91111111,0.93,
13.93333333,0.9,
14.02777778,0.91,
16.01666667,0.79,
16.08333333,0.73,
15.23888889,0.83,
16.15,0.78,
16.2,0.77,
16.4,0.71,
16.17777778,0.78,
15.06666667,0.83,
14.21111111,0.88,
13.86666667,0.9,
14.37777778,0.87,
13.34444444,0.9,
12.75555556,0.9,
11.76111111,0.93,
11.40555556,0.93,
10.67222222,0.93,
10.69444444,0.96,
12.77222222,0.99,
12.75555556,0.96,
13.81666667,0.91,
13.95555556,0.9,
14.97222222,0.79,
16.03888889,0.73,
17.21111111,0.56,
17.82222222,0.53,
18.88333333,0.49,
19.81666667,0.39,
18.97777778,0.4,
20.02222222,0.49,
19.95,0.5,
18.93333333,0.6,
17.77777778,0.69,
16.16111111,0.75,
14.81666667,0.79,
14.77222222,0.76,
14.17222222,0.74,
12.68888889,0.78,
12.66666667,0.73,
11.63333333,0.7,
10.53333333,0.72,
10.46666667,0.68,
12.06666667,0.61,
10.97222222,0.62,
12.13333333,0.66,
14.64444444,0.62,
16.03888889,0.53,
17.24444444,0.48,
18.78333333,0.38,
20.02222222,0.44,
20.08888889,0.38,
21.06666667,0.37,
21.15555556,0.38,
22.19444444,0.29,
21.1,0.3,
21.06111111,0.31,
19.90555556,0.36,
17.09444444,0.44,
14.84444444,0.56,
14.72777778,0.49,
13.26666667,0.56,
13.21666667,0.58,
13.14444444,0.61,
12.27222222,0.66,
11.15555556,0.74,
11.57222222,0.72,
11.01666667,0.81,
10.02222222,0.83,
11.18333333,0.8,
14.85555556,0.64,
17.13333333,0.53,
17.68888889,0.56,
19.73333333,0.46,
21.01666667,0.42,
21.13333333,0.41,
22.04444444,0.39,
22.73333333,0.38,
22.31111111,0.38,
22.57222222,0.38,
22.12777778,0.39,
19.92777778,0.49,
17.37222222,0.61,
14.90555556,0.67,
14.39444444,0.67,
15.44444444,0.67,
13.26111111,0.8,
13.19444444,0.8,
12.25555556,0.84,
10.97222222,0.89,
9.838888889,0.9,
9.555555556,0.93,
9.883333333,0.93,
12.57777778,0.9,
14.62777778,0.8,
16.13888889,0.72,
17.33888889,0.67,
18.89444444,0.61,
20.08888889,0.53,
20.15555556,0.52,
21.90555556,0.44,
20.98333333,0.44,
21.90555556,0.47,
17.35,0.75,
17.3,0.74,
15.05555556,0.77,
13.30555556,0.88,
12.85,0.89,
12.82777778,0.89,
12.8,0.93,
11.40555556,0.65,
10.3,0.67,
9.488888889,0.75,
9.333333333,0.74,
8.733333333,0.8,
8.672222222,0.79,
7.527777778,0.83,
7.6,0.84,
9.772222222,0.79,
12.24444444,0.66,
15.04444444,0.6,
17.1,0.52,
17.91666667,0.46,
19.00555556,0.46,
20.98333333,0.33,
21.18333333,0.3,
21.11111111,0.3,
20.19444444,0.33,
18.93888889,0.4,
16.22777778,0.52,
14.35555556,0.64,
13.82777778,0.64,
13.20555556,0.66,
12.78333333,0.66,
12.2,0.92,
12.15,0.9,
11.11666667,0.93,
11.47777778,0.91,
11.47777778,0.93,
11.49444444,0.91,
10.9,0.93,
12.15555556,0.86,
12.85,0.9,
14.00555556,0.82,
17.73333333,0.73,
17.42777778,0.74,
18.01111111,0.72,
20.07222222,0.6,
18.86666667,0.58,
17.5,0.7,
19.88333333,0.54,
18.16666667,0.69,
17.75555556,0.73,
16.03888889,0.78,
14.06111111,0.88,
13.93333333,0.88,
13.83888889,0.82,
12.28333333,0.87,
12.64444444,0.66,
11.62222222,0.71,
10.8,0.77,
10.09444444,0.79,
9.444444444,0.8,
9.544444444,0.81,
8.816666667,0.89,
8.75,0.89,
10.00555556,0.86,
12.2,0.74,
14.08888889,0.71,
17.91111111,0.55,
19.96666667,0.45,
21.00555556,0.38,
22.06111111,0.35,
22.15,0.33,
22.17222222,0.33,
22.17777778,0.35,
22.05555556,0.34,
19.83333333,0.45,
17.66111111,0.47,
17.05555556,0.49,
16.5,0.51,
15.42777778,0.54,
14.85555556,0.56,
13.76666667,0.6,
13.33333333,0.64,
13.26111111,0.66,
12.26111111,0.72,
11.98888889,0.76,
11.19444444,0.79,
11.15,0.79,
12.37777778,0.79,
12.31111111,0.79,
12.47222222,0.84,
13.38333333,0.85,
14.20555556,0.87,
15.2,0.81,
16.42222222,0.73,
17.31111111,0.71,
16.22777778,0.76,
16.4,0.76,
15.16111111,0.77,
15.07222222,0.77,
13.54444444,0.83,
13.91111111,0.83,
13.33333333,0.86,
13.21666667,0.84,
12.77777778,0.73,
11.71111111,0.78,
10.43888889,0.79,
10.02777778,0.78,
8.916666667,0.8,
8.222222222,0.82,
7.827777778,0.77,
7.805555556,0.77,
7.866666667,0.77,
8.866666667,0.77,
9.905555556,0.71,
10.25555556,0.76,
12.15,0.72,
14.77222222,0.56,
14.92777778,0.59,
14.99444444,0.6,
16.06111111,0.56,
15.10555556,0.55,
14.02777778,0.59,
12.93333333,0.64,
11.51666667,0.69,
10.16666667,0.77,
9.611111111,0.77,
10.11666667,0.74,
10.00555556,0.74,
9.494444444,0.74,
8.944444444,0.79,
7.872222222,0.83,
7.755555556,0.84,
7.922222222,0.87,
7.222222222,0.93,
7.161111111,0.87,
8.916666667,0.85,
12.24444444,0.75,
12.91666667,0.76,
15.15555556,0.67,
15.15555556,0.62,
17.21666667,0.58,
17.86111111,0.56,
17.84444444,0.55,
18.86111111,0.51,
18.72222222,0.49,
17.28888889,0.57,
15.08888889,0.66,
13.84444444,0.67,
11.03888889,0.8,
10.39444444,0.83,
8.044444444,0.89,
7.666666667,0.93,
6.644444444,0.95,
5.344444444,0.94,
6.044444444,0.96,
4.983333333,0.93,
4.761111111,0.93,
3.911111111,0.92,
5.05,1,
10.75,0.93,
14.93333333,0.63,
17.24444444,0.54,
18.82777778,0.47,
20.04444444,0.44,
21.17777778,0.41,
22.18333333,0.38,
22.28888889,0.35,
22.24444444,0.35,
22.16666667,0.38,
21.2,0.41,
17.91666667,0.49,
16.35555556,0.57,
14.96111111,0.62,
14.33333333,0.64,
13.78888889,0.67,
12.3,0.73,
11.50555556,0.76,
12.13333333,0.72,
12.84444444,0.71,
13.26666667,0.69,
13.08333333,0.6,
12.15,0.74,
11.08888889,0.8,
11.18888889,0.71,
11.18333333,0.65,
12.24444444,0.52,
12.81111111,0.42,
12.82777778,0.45,
13.93888889,0.39,
13.85555556,0.39,
14.92777778,0.3,
13.91111111,0.36,
13.99444444,0.32,
12.84444444,0.35,
11.17777778,0.38,
10.11111111,0.45,
8.861111111,0.54,
8.238888889,0.59,
6.716666667,0.65,
20.42222222,0.9,
19.98333333,0.93,
19.85,0.93,
19.4,0.93,
18.88888889,0.93,
17.96666667,0.94,
18.84444444,0.93,
20.00555556,0.93,
21.93333333,0.8,
23.77777778,0.75,
24.93333333,0.69,
25.97777778,0.68,
27.2,0.6,
27.73333333,0.59,
28.53333333,0.55,
28.86666667,0.51,
27.87222222,0.53,
28.61111111,0.5,
28.71111111,0.52,
26.16111111,0.6,
24.04444444,0.74,
22.27222222,0.81,
21.67222222,0.81,
20.65555556,0.87,
18.93888889,0.9,
18.35555556,0.93,
18,0.93,
17.8,0.93,
17.26666667,0.93,
17.81666667,0.94,
17.22222222,0.93,
21,0.87,
23.7,0.68,
26.02222222,0.61,
27.62222222,0.56,
28.53333333,0.5,
28.71111111,0.5,
29.74444444,0.42,
29.8,0.42,
29.90555556,0.43,
28.86666667,0.46,
29.1,0.5,
28.83888889,0.51,
26.22777778,0.65,
24.43888889,0.72,
22.77777778,0.84,
22.68888889,0.84,
22.25555556,0.85,
22.06111111,0.82,
21.50555556,0.85,
20.67222222,0.91,
20.48888889,0.87,
19.44444444,0.93,
19.92222222,0.91,
19.93333333,0.88,
22.13333333,0.77,
22.78888889,0.81,
26.01666667,0.7,
27.75555556,0.63,
28.88333333,0.56,
29.99444444,0.58,
31.01666667,0.55,
30.15555556,0.5,
31.10555556,0.48,
30,0.51,
30.22777778,0.5,
28.95555556,0.51,
28.81666667,0.52,
26.42777778,0.65,
23.96111111,0.74,
23.33888889,0.77,
22.98888889,0.82,
22.26666667,0.83,
21.68888889,0.86,
21.68888889,0.81,
20.55555556,0.8,
20.48888889,0.76,
18.96111111,0.84,
18.86666667,0.84,
19.95555556,0.73,
21.97777778,0.69,
23.73333333,0.62,
24.88333333,0.54,
26.87222222,0.54,
27.66111111,0.53,
28.77222222,0.44,
29.66666667,0.46,
29.88333333,0.43,
29.88333333,0.4,
29.83333333,0.41,
28.81666667,0.43,
27.17222222,0.51,
24.11666667,0.67,
22.12777778,0.8,
21.57222222,0.78,
21.03888889,0.72,
20.39444444,0.71,
19.86111111,0.75,
18.96111111,0.83,
19.35555556,0.81,
18.81666667,0.87,
19.34444444,0.9,
19.79444444,0.87,
20.86111111,0.87,
23.41666667,0.77,
25.81111111,0.74,
27.52222222,0.67,
29.72222222,0.6,
30.9,0.55,
31.93888889,0.53,
32.09444444,0.51,
32.17222222,0.52,
32.24444444,0.42,
32.25555556,0.42,
31.13333333,0.48,
28.95555556,0.58,
27.46111111,0.64,
27.06111111,0.66,
27.01666667,0.64,
26.01111111,0.7,
25.46666667,0.74,
24.84444444,0.76,
23.36111111,0.83,
21.62777778,0.9,
21.06666667,0.9,
22.15555556,0.82,
20.95,0.81,
21.99444444,0.73,
22.48888889,0.73,
22.66666667,0.65,
23.77222222,0.61,
23.98333333,0.55,
23.63333333,0.54,
24.48888889,0.55,
22.64444444,0.53,
20.83333333,0.6,
18.72222222,0.74,
17.89444444,0.74,
17.61666667,0.75,
17.10555556,0.82,
17.09444444,0.87,
17.10555556,0.93,
16.6,0.93,
16.06666667,0.93,
15.51111111,0.93,
15.53333333,0.93,
15.53888889,0.94,
14.95,0.93,
14.39444444,0.93,
14.61666667,0.93,
12.89444444,0.96,
15.99444444,0.88,
17.62222222,0.86,
19.86111111,0.74,
22.08333333,0.65,
22.45555556,0.55,
23.79444444,0.58,
23.83888889,0.54,
24.73888889,0.48,
24.90555556,0.5,
24.95,0.47,
25.73333333,0.45,
24.90555556,0.47,
22.77777778,0.61,
21.23888889,0.67,
17.75555556,0.89,
17.68888889,0.84,
17.93888889,0.84,
16.67222222,0.87,
16.73333333,0.9,
16.81111111,0.9,
16.64444444,0.87,
15.48333333,0.9,
15.57777778,0.91,
15.99444444,0.87,
15.99444444,0.82,
17.51111111,0.75,
17.77777778,0.73,
20.97222222,0.57,
21.88888889,0.56,
22.63888889,0.48,
22.66666667,0.44,
23.69444444,0.41,
23.75,0.37,
23.79444444,0.38,
22.3,0.44,
22.22222222,0.46,
21.06111111,0.49,
17.67777778,0.74,
16.10555556,0.77,
16.04444444,0.72,
14.77222222,0.81,
14.40555556,0.8,
14.48888889,0.77,
14.06111111,0.81,
12.91666667,0.85,
13.33333333,0.83,
12.87777778,0.87,
12.75555556,0.9,
14.88333333,0.78,
16.86666667,0.7,
18.75,0.65,
20.97222222,0.57,
21.86666667,0.51,
22.22222222,0.49,
22.26666667,0.43,
23.65,0.41,
23.86111111,0.38,
23.86111111,0.35,
23.75,0.35,
22.73333333,0.35,
21.08333333,0.49,
17.71666667,0.68,
15.02777778,0.82,
13.89444444,0.85,
13.15,0.88,
12.2,0.9,
11.64444444,0.9,
11.31666667,0.89,
10.00555556,0.93,
10.00555556,0.93,
10.62777778,0.93,
9.983333333,0.93,
13.73888889,0.9,
17.54444444,0.75,
20.00555556,0.53,
22.2,0.46,
23.7,0.41,
23.95555556,0.35,
23.96111111,0.36,
24.84444444,0.36,
25.02222222,0.36,
25.02222222,0.33,
25.07222222,0.36,
23.98333333,0.38,
22.28888889,0.48,
19.33888889,0.61,
17.27222222,0.72,
15.60555556,0.81,
15.88888889,0.76,
14.44444444,0.8,
13.35555556,0.83,
12.95,0.89,
13.26666667,0.86,
13.36111111,0.83,
14.38888889,0.83,
13.85,0.9,
15.97777778,0.79,
17.87777778,0.74,
21.06666667,0.6,
23.88888889,0.5,
24.92222222,0.5,
25.06666667,0.5,
27.17222222,0.41,
27.67222222,0.36,
27.70555556,0.36,
27.71111111,0.38,
26.34444444,0.39,
26.06111111,0.39,
23.98333333,0.5,
21.62222222,0.61,
20.07222222,0.68,
19.93888889,0.7,
17.99444444,0.81,
19.93333333,0.87,
19.35555556,0.88,
19.01111111,0.91,
18.22222222,0.91,
17.76111111,0.93,
17.93888889,0.93,
18.75555556,0.93,
20.93333333,0.87,
23.51111111,0.81,
26.97222222,0.7,
27.68888889,0.63,
28.72777778,0.59,
29.92777778,0.48,
30.97222222,0.48,
29.84444444,0.48,
30.73888889,0.43,
29.58333333,0.48,
26.1,0.6,
20.32777778,0.83,
21.32222222,0.81,
21.40555556,0.86,
21.16111111,0.86,
20.55555556,0.9,
20.54444444,0.9,
18.28888889,0.81,
17.75555556,0.84,
16.76111111,0.87,
15.67222222,0.9,
15.62777778,0.92,
15.17222222,0.92,
16.18333333,0.87,
17.76111111,0.84,
19.95555556,0.78,
22.71111111,0.62,
24.83333333,0.46,
25.97222222,0.47,
26.06111111,0.44,
27.63333333,0.44,
27.83333333,0.4,
28.7,0.38,
26.99444444,0.48,
22.02222222,0.64,
22.37777778,0.72,
21.22222222,0.78,
19.45,0.83,
17.86666667,0.89,
17.8,0.92,
17.87222222,0.9,
17.70555556,0.9,
17.70555556,0.9,
16.81111111,0.93,
16.11111111,0.93,
16.6,0.93,
16.46111111,0.97,
16.08888889,0.93,
17.58888889,0.91,
17.91111111,0.9,
18.70555556,0.85,
17.68888889,0.97,
18.82777778,0.9,
19.75,0.84,
20.90555556,0.73,
21.85,0.66,
22.06666667,0.59,
21.16111111,0.57,
21.87222222,0.54,
21.13333333,0.53,
19.95,0.57,
16.51666667,0.75,
13.93888889,0.89,
13.35555556,0.86,
13.22777778,0.89,
12.68888889,0.86,
13.10555556,0.9,
12.61111111,0.93,
12.03888889,0.93,
12.10555556,0.87,
12.03888889,0.88,
12.12777778,0.87,
12.68888889,0.84,
14.82222222,0.75,
17.12777778,0.68,
18.81666667,0.61,
21.05555556,0.54,
22.63333333,0.51,
22.72777778,0.45,
23.78333333,0.41,
24.88333333,0.4,
24.88333333,0.4,
24.96111111,0.35,
24.88333333,0.37,
22.12777778,0.5,
19.10555556,0.65,
17.66111111,0.71,
17.08333333,0.73,
16.23333333,0.79,
14.4,0.84,
13.86111111,0.87,
13.76666667,0.89,
12.8,0.9,
12.84444444,0.87,
13.16666667,0.9,
12.82777778,0.95,
15.93333333,0.79,
17.60555556,0.75,
19.93333333,0.63,
22.2,0.59,
23.97222222,0.5,
25.95,0.42,
25.95,0.47,
25.93333333,0.48,
25.87777778,0.48,
24.83888889,0.51,
25.02222222,0.54,
23.83888889,0.62,
22.12777778,0.69,
21.21666667,0.79,
19.91111111,0.84,
19.38333333,0.84,
18.28333333,0.91,
17.82777778,0.92,
17.76111111,0.9,
17.76111111,0.88,
17.2,0.9,
17.2,0.9,
16.77222222,0.91,
17.12777778,0.87,
17.10555556,0.82,
17.14444444,0.83,
17.29444444,0.75,
19.88333333,0.64,
21.82222222,0.56,
21.11666667,0.59,
22.2,0.53,
22.55,0.48,
22.75555556,0.44,
23.77222222,0.41,
22.30555556,0.42,
22.10555556,0.4,
19.90555556,0.49,
17.76666667,0.55,
17.15,0.54,
16.59444444,0.54,
15.40555556,0.59,
13.39444444,0.72,
14.83333333,0.65,
13.85555556,0.7,
11.63888889,0.8,
10.47777778,0.86,
10.42777778,0.88,
9.972222222,0.86,
12.10555556,0.81,
14.72777778,0.69,
17.10555556,0.55,
17.75555556,0.56,
19.80555556,0.48,
19.90555556,0.38,
22.08333333,0.31,
22.05,0.31,
22.70555556,0.34,
22.17222222,0.3,
22.23333333,0.32,
22.10555556,0.33,
18.86111111,0.6,
14.69444444,0.71,
12.77777778,0.82,
12.66666667,0.78,
11.92777778,0.83,
10.48888889,0.86,
9.955555556,0.89,
9.866666667,0.88,
9.516666667,0.89,
9.466666667,0.86,
11,0.78,
11.02222222,0.8,
12.11111111,0.8,
14.95555556,0.78,
17.61111111,0.66,
19.78888889,0.58,
22.56666667,0.52,
24.76666667,0.48,
26.98333333,0.4,
26.93888889,0.4,
27.10555556,0.38,
26.08333333,0.43,
25.16111111,0.47,
24.95,0.5,
23.83888889,0.54,
22.28888889,0.64,
20,0.73,
20.07222222,0.72,
20.23333333,0.75,
20.38888889,0.69,
19.37222222,0.76,
20.02777778,0.77,
19.85555556,0.76,
19.30555556,0.81,
18.87222222,0.86,
17.75555556,0.96,
17.82777778,0.97,
17.93333333,0.97,
18.79444444,0.9,
18.86666667,0.93,
19.81666667,0.89,
21.02777778,0.8,
21.05,0.78,
21.90555556,0.75,
23.66111111,0.59,
22.73333333,0.62,
23.44444444,0.6,
22.52777778,0.66,
18.71111111,0.74,
17.26111111,0.77,
17.03888889,0.76,
16.47777778,0.78,
15.54444444,0.73,
14.32777778,0.72,
13.26111111,0.74,
12.21111111,0.81,
11.03888889,0.86,
9.883333333,0.89,
9.005555556,0.9,
7.783333333,0.96,
10.93333333,0.86,
13.69444444,0.75,
17.10555556,0.59,
18.79444444,0.53,
19.9,0.45,
21.11111111,0.42,
21.18333333,0.46,
22.14444444,0.37,
22.8,0.38,
23.81666667,0.34,
21.45,0.4,
22.26666667,0.35,
18.96111111,0.66,
15.38333333,0.79,
12.82777778,0.89,
12.71111111,0.89,
12.72777778,0.9,
12.01666667,0.9,
10.51111111,0.89,
10.53888889,0.93,
9.355555556,0.93,
8.8,0.93,
8.538888889,0.93,
7.711111111,0.99,
11.93333333,0.93,
14.88888889,0.83,
18.82777778,0.62,
21.13888889,0.46,
22.14444444,0.39,
22.8,0.38,
23.83888889,0.38,
23.93888889,0.33,
23.91111111,0.36,
24.95,0.32,
24.07222222,0.33,
23.88333333,0.32,
20.06666667,0.62,
16.69444444,0.73,
14.97777778,0.83,
13.84444444,0.86,
13.5,0.87,
19.93333333,0.93,
19.86111111,0.93,
19.42777778,0.93,
18.8,0.93,
18.24444444,0.93,
17.70555556,0.94,
17.78333333,0.97,
20.91111111,0.93,
22.47222222,0.76,
25.91111111,0.61,
27.17777778,0.55,
28.58333333,0.55,
29.88333333,0.47,
29.92777778,0.46,
30.85555556,0.39,
30.91111111,0.36,
30.75,0.46,
28.96111111,0.57,
28.86111111,0.55,
27.26666667,0.6,
25.30555556,0.76,
23.86666667,0.84,
23.24444444,0.82,
23.42222222,0.73,
12.68888889,0.9,
11.64444444,0.9,
11.41111111,0.93,
10.53333333,0.93,
10.51111111,0.93,
10.76666667,0.93,
9.933333333,0.93,
13.64444444,0.93,
16.82777778,0.75,
19.93888889,0.63,
22.64444444,0.51,
23.85555556,0.45,
25.02222222,0.42,
26.06111111,0.42,
26.11111111,0.34,
27.17222222,0.34,
27.19444444,0.34,
27.11666667,0.34,
26.03888889,0.42,
22.68333333,0.54,
20.27222222,0.7,
18.75,0.73,
17.73888889,0.81,
17.12222222,0.81,
17.11666667,0.81,
16.07222222,0.84,
15.31111111,0.89,
14.48888889,0.9,
14.00555556,0.92,
14.17222222,0.9,
13.98333333,0.9,
14.03333333,0.92,
17.58888889,0.85,
22.15555556,0.59,
23.84444444,0.49,
25.78333333,0.38,
27.15,0.35,
27.73333333,0.34,
27.67777778,0.32,
27.66111111,0.34,
27.22222222,0.35,
27.16666667,0.39,
26.06111111,0.45,
22.31111111,0.72,
22.28333333,0.71,
